ApproachID,SignalID,DirectionTypeID,Description,MPH,ProtectedPhaseNumber,IsProtectedPhaseOverlap,PermissivePhaseNumber,VersionID,IsPermissivePhaseOverlap
6957,7119,3,EBL Ph7,NULL,7,0,NULL,1116,0
6958,7119,4,WBL Ph3,NULL,3,0,NULL,1116,0
6959,7396,1,NBT Ph4,NULL,4,0,NULL,1254,0
6960,7396,2,SBT Ph8,NULL,8,0,NULL,1254,0
6961,7396,2,SBL Ph3(4),NULL,3,0,4,1254,0
6962,7396,4,WBT Ph2,45,2,0,NULL,1254,0
6963,7396,4,WBL Ph5(6),NULL,5,0,6,1254,0
6964,7396,3,EBT Ph6,45,6,0,NULL,1254,0
6965,7396,3,EBL Ph1(2),NULL,1,0,2,1254,0
6967,6202,1,NBL Ph5(6),NULL,5,0,6,1394,0
6968,6202,1,NBT Ph2,50,2,0,NULL,1394,0
6969,6202,2,SBT Ph6,50,6,0,NULL,1394,0
6970,6202,3,EBTL Ph4,NULL,4,0,NULL,1394,0
6972,5370,1,NBL Ph5(2),NULL,5,0,2,393,0
6973,5370,2,SBL Ph1(6),NULL,1,0,6,393,0
6974,5370,3,EBL Ph(4),NULL,0,0,4,393,0
6975,5370,3,EBT Ph4,NULL,4,0,0,393,0
6976,5370,4,WBL Ph(8),NULL,0,0,8,393,0
6977,5370,4,WBT Ph8,NULL,8,0,0,393,0
6978,5160,1,NB Ph4,NULL,4,0,NULL,367,0
6979,5160,4,WBL Ph5(6),NULL,5,0,6,367,0
6985,7360,4,WBLT Ph5,NULL,5,0,NULL,1411,0
6986,7360,3,EBLT Ph1,NULL,1,0,NULL,1411,0
6988,7360,1,NBT Ph4,NULL,4,0,NULL,1411,0
6989,7360,1,NBLT Ph7,NULL,7,0,4,1411,0
6990,7360,2,SBT Ph8,NULL,8,0,NULL,1411,0
6991,7360,2,SBLT Ph3,NULL,3,0,8,1411,0
6992,7294,1,NBL Ph7(8),NULL,7,0,8,1195,0
6993,7294,2,SBT Ph8,NULL,8,0,NULL,1195,0
6994,7294,2,SBL Ph3(4),NULL,3,0,4,1195,0
6995,7294,4,WBT Ph2,NULL,2,0,NULL,1195,0
6996,7294,4,WBL Ph5,NULL,5,0,NULL,1195,0
6997,7294,3,EBT Ph6,NULL,6,0,NULL,1195,0
6998,7294,3,EBL Ph1,NULL,1,0,NULL,1195,0
6999,9702,2,SB Ph 6,70,6,0,NULL,1967,0
7000,5172,2,SB Ph4,NULL,4,0,NULL,377,0
7001,5172,3,EBT Ph6,40,6,0,NULL,377,0
7002,5172,4,WBT Ph2,NULL,2,0,NULL,377,0
7003,5172,4,WBL Ph5(2),NULL,5,0,2,377,0
7004,5177,3,EB Ph4,NULL,4,0,NULL,381,0
7005,5177,4,WB Ph8,NULL,8,0,NULL,381,0
7006,7206,1,NBL Ph5(6),NULL,5,0,6,1689,0
7007,7206,2,SBL Ph1(2),NULL,1,0,2,1689,0
7008,7206,3,EBL Ph7(8),NULL,7,0,8,1689,0
7009,7206,3,EBT Ph4,NULL,4,0,NULL,1689,0
7010,7206,4,WBL Ph3(4),NULL,3,0,4,1689,0
7011,7206,4,WBT Ph8,NULL,8,0,NULL,1689,0
7012,5032,1,NBT Ph2,40,2,0,NULL,1794,0
7013,5032,1,NBL Ph5,NULL,5,0,NULL,1794,0
7014,5032,2,SBT Ph6,40,6,0,NULL,1794,0
7015,5032,2,SBL Ph1,NULL,1,0,NULL,1794,0
7016,5032,7,S-E Ph9,NULL,9,0,NULL,1794,0
7017,5032,4,WBT Ph8,NULL,8,0,NULL,1794,0
7018,5032,4,WBL Ph3(8),NULL,3,0,8,1794,0
7019,5032,3,EBL Ph7,NULL,7,0,NULL,1794,0
7020,5032,3,EBT Ph4,NULL,4,0,NULL,1794,0
7021,7631,4,WBT Ph8,NULL,8,0,NULL,1539,0
7022,5221,2,SBT Ph6,45,6,0,NULL,325,0
7023,5221,2,SBL Ph1(2),NULL,1,0,2,325,0
7024,5221,1,NBT Ph2,45,2,0,NULL,325,0
7025,5221,1,NBL Ph5,NULL,5,0,NULL,325,0
7026,5221,4,WBT Ph8,NULL,8,0,NULL,325,0
7027,5221,4,WBL Ph3,NULL,3,0,NULL,325,0
7028,5221,3,EBT Ph4,NULL,4,0,NULL,325,0
7029,5221,3,EBL Ph7,NULL,7,0,NULL,325,0
7030,5180,4,WBL Ph5,NULL,5,0,NULL,520,0
7031,5180,2,SB Ph4,NULL,4,0,NULL,520,0
7032,5181,1,NB Ph4,NULL,4,0,NULL,521,0
7033,5181,3,EBL Ph1,NULL,1,0,NULL,521,0
7034,7079,4,WBL Ph5,NULL,5,0,NULL,1672,0
7035,7079,3,EBL Ph1,NULL,1,0,NULL,1672,0
7036,8350,3,EBT Ph4,NULL,4,0,NULL,1313,0
7037,7337,1,NBT Ph4,NULL,4,0,NULL,1699,0
7038,7337,1,NBL Ph7(8),NULL,7,0,8,1699,0
7039,7337,2,SBT Ph8,NULL,8,0,NULL,1699,0
7040,7337,2,SBL Ph3(4),NULL,3,0,4,1699,0
7041,7337,3,EBT Ph6,40,6,0,NULL,1699,0
7042,7337,3,EBL Ph1,NULL,1,0,NULL,1699,0
7044,7337,4,WBL Ph5,NULL,5,0,NULL,1699,0
7045,7337,4,WBT Ph2,NULL,2,0,NULL,1699,0
7047,7372,1,NBL Ph7,NULL,7,0,NULL,203,0
7048,7372,1,NBT Ph4,NULL,4,0,NULL,203,0
7049,7372,2,SB Ph8,NULL,8,0,NULL,203,0
7050,7372,3,EBT Ph6,NULL,6,0,NULL,203,0
7051,7372,3,EBL Ph1(2),NULL,1,0,2,203,0
7052,7372,4,WBT Ph2,NULL,2,0,NULL,203,0
7053,7372,4,WBL Ph5(6),NULL,5,0,6,203,0
7055,8308,4,WB Ph 8,NULL,8,0,NULL,1312,0
7056,8308,3,EB Exit count,NULL,4,0,NULL,1312,0
7057,5187,4,WB Ph8,NULL,8,0,NULL,1831,0
7058,5187,3,EB Ph4,NULL,4,0,NULL,1831,0
7059,5188,1,NBT Ph4,NULL,4,0,NULL,1832,0
7060,5188,2,SBL Ph(8),NULL,0,0,8,1832,0
7061,5194,1,NBL Ph4,NULL,4,0,NULL,528,0
7062,5194,2,SBL Ph8,NULL,8,0,NULL,528,0
7063,5194,3,EBL Ovl2,NULL,10,0,NULL,528,0
7064,5194,3,EBT Ph6,NULL,6,0,NULL,528,0
7065,5194,4,WBL Ovl1,NULL,9,0,NULL,528,0
7066,5194,4,WBT Ph2,NULL,2,0,NULL,528,0
7067,5195,4,WB Ph8,NULL,8,0,NULL,529,0
7068,5195,3,EB Ph4,NULL,4,0,NULL,529,0
7069,6016,4,WBL Ph(2),NULL,0,0,2,1520,0
7070,6016,4,WBT Ph2,NULL,2,0,NULL,1520,0
7071,6016,3,EBL Ph(6),NULL,0,0,6,1520,0
7072,6016,3,EBT Ph6,NULL,6,0,NULL,1520,0
7073,6016,1,NBL Ph(4),NULL,0,0,4,1520,0
7074,6016,1,NBT Ph4,NULL,4,0,NULL,1520,0
7075,6016,2,SBL Ph(8),NULL,0,0,8,1520,0
7076,6016,2,SBT Ph8,NULL,8,0,NULL,1520,0
7077,7827,3,EBT BIKE Ph8,NULL,8,0,NULL,1722,0
7078,8311,1,NB Ph2,55,2,0,NULL,1724,0
7079,8311,2,SBL Ph1(2),NULL,1,0,2,1724,0
7080,8311,4,WB Ph3,NULL,3,0,NULL,1724,0
7081,8311,2,SBT,NULL,0,0,NULL,1724,0
7082,8311,3,EB Exit Count,NULL,0,0,NULL,1724,0
7083,5035,1,NBT Ph2,45,2,0,NULL,427,0
7084,5035,2,SBT Ph6,45,6,0,NULL,427,0
7087,5390,1,NBT Ph2,45,2,0,NULL,1462,0
7088,5390,2,SBT Ph6,45,6,0,NULL,1462,0
7089,5169,1,NBT Ph2,50,2,0,NULL,374,0
7090,5169,1,NBL Ph5(6),NULL,5,0,6,374,0
7091,5169,2,SBT Ph6,50,6,0,NULL,374,0
7092,5169,2,SBL Ph1(2),NULL,1,0,2,374,0
7093,5169,3,EB Ph4,NULL,4,0,NULL,374,0
7094,5169,4,WB Ph8,NULL,8,0,NULL,374,0
7095,5057,1,NBT Ph2,50,2,0,NULL,484,0
7096,5057,4,WBL Ph4,NULL,4,0,NULL,484,0
7097,5057,2,SBL Ph1(2),NULL,1,0,2,484,0
7098,5057,2,SBT,NULL,0,0,NULL,484,0
7099,5200,4,WBT Ph2,45,2,0,NULL,532,0
7100,5200,3,EBT Ph6,45,6,0,NULL,532,0
7101,5200,2,SB Ph3,NULL,3,0,NULL,532,0
7102,5202,1,NB Ph4,NULL,4,0,NULL,534,0
7103,5202,3,EBL Ph1,NULL,1,0,NULL,534,0
7104,4510,1,NBLT Ph7(4),NULL,7,0,4,1427,0
7105,4510,3,EBT Ph6,40,6,0,NULL,1427,0
7106,4510,3,EBLT Ph1(6),NULL,1,0,6,1427,0
7107,4510,2,SBT Ph8,40,8,0,NULL,1427,0
7108,4510,2,SBLT Ph3(8),NULL,3,0,8,1427,0
7109,4510,4,WBT Ph2,40,2,0,NULL,1427,0
7110,4510,4,WBLT Ph5(2),NULL,5,0,2,1427,0
7111,4513,1,NBT Ph4,NULL,4,0,NULL,1429,0
7112,4513,3,EBL Ph1(2),NULL,1,0,2,1429,0
7113,4513,3,EBT Ph6,40,6,0,NULL,1429,0
7114,4513,2,SBL Ph3(4),NULL,3,0,4,1429,0
7115,4513,2,SBT Ph8,NULL,8,0,NULL,1429,0
7116,4513,4,WBL Ph5(6),NULL,5,0,6,1429,0
7117,4513,4,WBT Ph2,40,2,0,NULL,1429,0
7118,4650,3,EBT Ph6,40,6,0,NULL,317,0
7119,4650,3,EBLT Ph1(2),NULL,1,0,2,317,0
7120,4650,2,SBLT Ph3(4),NULL,3,0,4,317,0
7121,4650,2,SBT Ph8,NULL,8,0,NULL,317,0
7122,4650,1,NBT Ph4,NULL,4,0,NULL,317,0
7123,4650,1,NBLT Ph7(4),NULL,7,0,4,317,0
7124,4650,4,WBLT Ph5(6),NULL,5,0,6,317,0
7125,5204,3,EBT Ph6,NULL,6,0,NULL,1495,0
7126,5204,2,SB Ph8,NULL,8,0,NULL,1495,0
7127,7619,1,NBL Ph4,NULL,4,0,NULL,1281,0
7128,7619,2,SBL Ph8,NULL,8,0,NULL,1281,0
7129,7619,3,EBL Ph1,NULL,1,0,NULL,1281,0
7130,7619,3,EBT Ph6,NULL,6,0,NULL,1281,0
7131,7619,4,WBL Ph5,NULL,5,0,NULL,1281,0
7132,7619,4,WBT Ph2,NULL,2,0,NULL,1281,0
7133,5168,2,SBT Ph8,NULL,8,0,NULL,373,0
7135,8520,1,NB Ph4,NULL,4,0,NULL,1327,0
7136,8520,2,SB Ph8,NULL,8,0,NULL,1327,0
7137,8520,4,WB Ph2,40,2,0,NULL,1327,0
7138,8520,3,EB Ph6,40,6,0,NULL,1327,0
7139,5205,4,WB Ph2,NULL,2,0,NULL,1496,0
7140,6156,4,WBLT Ph5(6),NULL,5,0,6,1620,0
7141,6156,4,WBT Ph2,45,2,0,NULL,1620,0
7142,6156,3,EBT Ph6,45,6,0,NULL,1620,0
7143,6156,1,NBLT Ph(4),NULL,0,0,4,1620,0
7144,6156,1,NBT Ph4,NULL,4,0,NULL,1620,0
7146,6730,1,NBL Ph(2),NULL,0,0,2,1554,0
7147,6730,1,NBT Ph2,NULL,2,0,NULL,1554,0
7148,6730,3,EBThruLeft Ph4,NULL,4,0,NULL,1554,0
7149,6730,2,SBL Ph(6),NULL,0,0,6,1554,0
7150,6730,2,SBT Ph6,NULL,6,0,NULL,1554,0
7151,6730,4,WBL Ph(8),NULL,0,0,8,1554,0
7152,6730,4,WBT Ph8,NULL,8,0,NULL,1554,0
7153,5064,1,NB Ph2,40,2,0,NULL,488,0
7154,5064,2,SB Ph6,40,6,0,NULL,488,0
7155,5064,3,EB Ph4,NULL,4,0,NULL,488,0
7156,5064,4,WB Ph8,NULL,8,0,NULL,488,0
7157,5138,4,WB Ph2,NULL,2,0,NULL,512,0
7158,5138,3,EB Ph6,NULL,6,0,NULL,512,0
7159,5138,1,NB Ph4,NULL,4,0,NULL,512,0
7160,5138,2,SB Ph8,NULL,8,0,NULL,512,0
7163,7510,8,SWBT Ph8,NULL,8,0,NULL,1466,0
7164,7510,8,SWBL Ph3(4),NULL,3,0,4,1466,0
7165,5148,1,NB Ph4,NULL,4,0,NULL,356,0
7166,5148,2,SB Ph8,NULL,8,0,NULL,356,0
7167,5148,4,WBT Ph2,NULL,2,0,NULL,356,0
7168,5148,3,EB Ph6,NULL,6,0,NULL,356,0
7169,5212,1,NB Ph4,NULL,4,0,NULL,541,0
7170,5212,3,EBL Ph1,NULL,1,0,NULL,541,0
7179,5215,4,WB exit count,NULL,0,0,NULL,1497,0
7180,5218,2,SB Ph8,NULL,8,0,NULL,544,0
7181,5218,1,NB Ph4,NULL,4,0,NULL,544,0
7182,5219,4,WB Ph2,50,2,0,NULL,545,0
7183,5219,3,EB Ph6,50,6,0,NULL,545,0
7184,7511,3,EBL PhM1,NULL,1,0,NULL,1467,0
7186,7511,1,NBL PhM4,NULL,4,0,NULL,1467,0
7188,7806,1,NBL Ph(4),NULL,0,0,4,1542,0
7189,7806,2,SBL Ph(8),NULL,0,0,8,1542,0
7190,7806,4,WBT Ph2,40,2,0,NULL,1542,0
7191,7806,3,EBT Ph6,40,6,0,NULL,1542,0
7192,8405,4,WBT Ph8,NULL,8,0,NULL,1318,0
7193,8405,4,WBL Ph(8),NULL,0,0,8,1318,0
7194,8405,3,EBT Ph4,NULL,4,0,NULL,1318,0
7195,8405,3,EBL Ph7(4),NULL,7,0,4,1318,0
7196,8405,1,NBL Ph5(2),NULL,5,0,2,1318,0
7197,8405,2,SBL Ph1(6),NULL,1,0,6,1318,0
7198,5628,1,NB Ph4,NULL,4,0,NULL,1600,0
7199,5628,2,SB Ph8,NULL,8,0,NULL,1600,0
7200,5628,4,WBT Ph2,NULL,2,0,NULL,1600,0
7201,5628,3,EBT Ph6,NULL,6,0,NULL,1600,0
7202,5628,3,EBL Ph1(2),NULL,1,0,2,1600,0
7203,5628,4,WBL Ph5,NULL,5,0,NULL,1600,0
7204,7031,4,WBL Ph8,NULL,8,0,NULL,1081,0
7205,7031,2,SB Ph6,NULL,6,0,NULL,1081,0
7206,5373,1,NBL Ph5(2),NULL,5,0,2,1458,0
7207,5373,2,SBL Ph1(6),NULL,1,0,6,1458,0
7208,5373,3,EBT Ph8,NULL,8,0,NULL,1458,0
7209,5373,3,EBL Ph3(8),NULL,3,0,8,1458,0
7210,5373,4,WBT Ph4,NULL,4,0,NULL,1458,0
7211,5373,4,WBL Ph4(7),NULL,4,0,7,1458,0
7212,5523,1,NBT Ph2,NULL,2,0,NULL,1508,0
7213,5523,1,NBL Ph5(6),NULL,5,0,6,1508,0
7216,5523,2,SBT Ph6,NULL,6,0,NULL,1508,0
7217,5523,2,SBL Ph1(2),NULL,1,0,2,1508,0
7218,5523,4,WBT Ph4,NULL,4,0,NULL,1508,0
7219,5523,4,WBL Ph7(8),NULL,7,0,8,1508,0
7220,5523,3,EBL Ph3(4),NULL,3,0,4,1508,0
7221,5523,3,EBT Ph4,NULL,4,0,NULL,1508,0
7222,5521,1,NBT Ph2,45,2,0,NULL,1507,0
7223,5521,1,NBL Ph5(6),NULL,5,0,6,1507,0
7224,5521,2,SBT Ph6,NULL,6,0,NULL,1507,0
7225,5521,2,SBL Ph1(2),NULL,1,0,2,1507,0
7226,5521,3,EBL Ph7(4),NULL,7,0,4,1507,0
7227,5521,3,EBT Ph4,NULL,4,0,NULL,1507,0
7229,5521,4,WBT Ph8,NULL,8,0,NULL,1507,0
7231,7511,4,WBT to WBL PhM2,NULL,2,0,NULL,1467,0
7232,7509,4,WBT to WBL PhM8,NULL,8,0,NULL,1465,0
7233,7510,5,NEBT Ph4,NULL,4,0,NULL,1466,0
7234,8658,1,NBLT Ph5(2),NULL,5,0,2,1727,0
7235,8658,2,SBLT Ph1(6),NULL,1,0,6,1727,0
7236,8658,2,SBT Ph6,40,6,0,NULL,1727,0
7239,7812,3,EBL Ph4,NULL,4,0,NULL,1543,0
7240,5856,2,SB Ph8,NULL,8,0,NULL,618,0
7241,5856,4,WB Ph2,40,2,0,NULL,618,0
7242,5856,3,EB Ph6,NULL,6,0,NULL,618,0
7243,5855,2,SB Ph6,NULL,6,0,NULL,617,0
7244,5855,4,WB Ph8,NULL,8,0,NULL,617,0
7245,5855,3,EB Ph4,NULL,4,0,NULL,617,0
7246,5197,4,WB Left Ph (2),NULL,0,0,2,1493,0
7247,5197,4,WB Thru Ph 2,NULL,2,0,NULL,1493,0
7248,5197,3,EB Left Ph (6),NULL,0,0,6,1493,0
7249,5197,3,EB Thru Ph 6,NULL,6,0,NULL,1493,0
7250,5197,1,NB Left Ph (4),NULL,0,0,4,1493,0
7251,5197,1,NB Thru Ph 4,NULL,4,0,NULL,1493,0
7252,5197,2,SB Left Ph (8),NULL,0,0,8,1493,0
7253,5197,2,SB Thru Ph 8,NULL,8,0,NULL,1493,0
7254,5055,1,NBL Ph5(6),NULL,5,0,6,482,0
7255,5055,1,NBT Ph2,NULL,2,0,NULL,482,0
7256,5055,2,SBL Ph1,NULL,1,0,NULL,482,0
7257,5055,2,SBT Ph6,NULL,6,0,NULL,482,0
7258,5055,3,EBL Ph7(8),NULL,7,0,8,482,0
7259,5055,3,EBT Ph4,NULL,4,0,NULL,482,0
7260,5055,4,WBL Ph3,NULL,3,0,NULL,482,0
7261,5055,4,WBT Ph8,NULL,8,0,NULL,482,0
7263,8659,4,WBT Ph2,40,2,0,NULL,1728,0
7264,8659,4,WBL Ph5(6),NULL,5,0,6,1728,0
7265,8659,3,EBT Ph6,40,6,0,NULL,1728,0
7266,8659,3,EBL Ph1(2),NULL,1,0,2,1728,0
7267,8659,1,NBT Ph4,40,4,0,NULL,1728,0
7268,8659,1,NBL Ph7(8),NULL,7,0,8,1728,0
7269,8659,2,SBT Ph8,40,8,0,NULL,1728,0
7270,8659,2,SBL Ph3(4),NULL,3,0,4,1728,0
7271,5211,1,NB Ph4,40,4,0,NULL,540,0
7272,5211,2,SB Ph8,NULL,8,0,NULL,540,0
7273,5211,3,EB Ph6,NULL,6,0,NULL,540,0
7274,5211,4,WB Ph2,NULL,2,0,NULL,540,0
7276,4662,3,EBT Ph6,40,6,0,NULL,318,0
7277,4662,4,WBLT Ph5(2),NULL,5,0,2,318,0
7278,4662,1,NBL Ph4,NULL,4,0,NULL,318,0
7279,4874,4,WBL Ph5(2),NULL,5,0,2,891,0
7280,4874,3,EBL Ph1(6),NULL,1,0,6,891,0
7281,4874,3,EBT Ph6,40,6,0,NULL,891,0
7282,4874,1,NBT Ph4,NULL,4,0,NULL,891,0
7283,4874,1,NBLT Ph7(4),NULL,7,0,4,891,0
7284,4874,2,SBL Ph3(8),NULL,3,0,8,891,0
7285,4874,2,SBT Ph8,NULL,8,0,NULL,891,0
7286,4012,4,WBL Ph(2),NULL,0,0,2,137,0
7287,4012,3,EBT Ph6,40,6,0,NULL,137,0
7288,4012,3,EBL Ph(6),NULL,0,0,6,137,0
7289,4012,1,NBT Ph4,NULL,4,0,NULL,137,0
7290,4012,1,NBL Ph(4),NULL,0,0,4,137,0
7291,4012,2,SBT Ph8,NULL,8,0,NULL,137,0
7292,4012,2,SBL Ph(8),NULL,0,0,8,137,0
7295,5213,1,NBL Ph(2),NULL,0,0,2,542,0
7296,5213,2,SBT Ph6,NULL,6,0,NULL,542,0
7297,5213,4,WBL Ph(8),NULL,0,0,8,542,0
7298,5213,3,EBT Ph4,NULL,4,0,NULL,542,0
7299,5210,4,WBL Ph5(2),NULL,5,0,2,1835,0
7300,5210,4,WBT Ph2,NULL,2,0,NULL,1835,0
7301,5210,3,EBL Ph1(6),NULL,1,0,6,1835,0
7302,5210,3,EBT Ph6,NULL,6,0,NULL,1835,0
7303,5210,1,NBL Ph7(4),NULL,7,0,4,1835,0
7304,5210,1,NBT Ph4,NULL,4,0,NULL,1835,0
7305,5210,2,SBL Ph3(8),NULL,3,0,8,1835,0
7306,5210,2,SBT Ph8,NULL,8,0,NULL,1835,0
7308,5925,1,NBT Ph2,NULL,2,0,NULL,1513,0
7309,5925,2,SB Ph6,NULL,0,0,NULL,1513,0
7310,5925,3,EB Ph4,NULL,0,0,NULL,1513,0
7311,5925,4,WB Ph8,NULL,8,0,NULL,1513,0
7312,4013,3,EBT Ph6,40,6,0,NULL,138,0
7313,4013,4,WBL Ph5(2),NULL,5,0,2,138,0
7314,4013,3,EBL Ph1(6),NULL,1,0,6,138,0
7315,4013,1,NBL Ph7(4),NULL,7,0,4,138,0
7316,4013,1,NBT Ph4,NULL,4,0,NULL,138,0
7317,4013,2,SBL Ph3(8),NULL,3,0,8,138,0
7318,4013,2,SBT Ph8,NULL,8,0,NULL,138,0
7319,4019,4,WBL Ph5(2),NULL,5,0,2,1360,0
7320,4019,3,EBT Ph6,NULL,6,0,NULL,1360,0
7321,4019,3,EBL Ph1(6),NULL,1,0,6,1360,0
7322,4019,1,NBT Ph4,NULL,4,0,NULL,1360,0
7323,4019,1,NBL Ph7(4),NULL,7,0,4,1360,0
7324,4019,2,SBT Ph8,NULL,8,0,NULL,1360,0
7325,4019,2,SBL Ph3(8),NULL,3,0,8,1360,0
7348,5198,1,NBL Ph(4),NULL,0,0,4,1494,0
7349,5198,1,NBT Ph4,NULL,4,0,NULL,1494,0
7350,5198,4,WBT Ph2,40,2,0,NULL,1494,0
7351,5198,3,EBT Ph6,40,6,0,NULL,1494,0
7352,5198,2,SBL Ph(8),NULL,0,0,8,1494,0
7353,5198,2,SBT Ph8,NULL,8,0,NULL,1494,0
7354,5186,3,EB Ph4,NULL,4,0,NULL,1830,0
7355,5186,4,WB Ph8,NULL,8,0,NULL,1830,0
7356,7253,1,NBLT Ph(4),NULL,0,0,4,1944,0
7357,7253,1,NBT Ph4,NULL,4,0,NULL,1944,0
7358,7253,2,SBLT Ph(8),NULL,0,0,8,1944,0
7359,7253,2,SBT Ph8,NULL,8,0,NULL,1944,0
7360,5224,4,WBL Ph5(6),NULL,5,0,6,328,0
7361,5224,1,NBL Ph4,NULL,4,0,NULL,328,0
7362,5227,3,EBT Ph6,NULL,6,0,NULL,1454,0
7363,5227,4,WBT Ph2,NULL,2,0,NULL,1454,0
7364,7362,1,NBL Ph 5,NULL,5,0,NULL,193,0
7365,7362,2,SBL Ph 1,NULL,1,0,NULL,193,0
7366,7362,3,EBL Ph 7,NULL,7,0,NULL,193,0
7367,7362,3,EBT Ph 4,40,4,0,NULL,193,0
7368,7362,4,WBL Ph 3,NULL,3,0,NULL,193,0
7369,7362,4,WBT Ph 8,40,8,0,NULL,193,0
7371,5382,3,EBL Ph7(4),NULL,7,0,4,403,0
7372,5382,4,WBL Ph(8),NULL,0,0,8,403,0
7373,7086,1,NBT Ph4,40,4,0,NULL,1891,0
7374,7086,2,SBT Ph8,40,8,0,NULL,1891,0
7375,7086,4,WBL Ph5,NULL,5,0,NULL,1891,0
7376,7086,4,WBT Ph2,NULL,2,0,NULL,1891,0
7377,7086,3,EBL Ph1,NULL,1,0,NULL,1891,0
7378,7086,3,EBT Ph6,NULL,6,0,NULL,1891,0
7379,7086,1,NBL Ph7,NULL,7,0,NULL,1891,0
7380,7086,2,SBL Ph3,NULL,3,0,NULL,1891,0
7381,7529,6,NWB Ph 2,55,2,0,NULL,1709,0
7382,7529,7,SEB Ph 6,55,6,0,NULL,1709,0
7383,7529,5,NEBT @ NB side Ph 14,NULL,14,0,NULL,1709,0
7384,7529,5,NEBL @ NB Side (Ph 14),NULL,0,0,14,1709,0
7385,7529,8,SWB @ NB Side Ph 8,NULL,8,0,NULL,1709,0
7386,7529,8,SWBL @ SB Side Ph 3,NULL,3,0,NULL,1709,0
7388,6782,4,WBT Ph2,45,2,0,NULL,1557,0
7389,6782,3,EBT Ph6,45,6,0,NULL,1557,0
7390,6782,3,EBL Ph1(6),NULL,1,0,6,1557,0
7391,6782,2,SB Ph8,NULL,8,0,NULL,1557,0
7392,6230,1,NBT Ph2,50,2,0,NULL,1396,0
7393,6230,2,SBT Ph6,50,6,0,NULL,1396,0
7394,6230,3,EBT Ph4,NULL,4,0,NULL,1396,0
7395,6230,4,WBT Ph 8,NULL,8,0,NULL,1396,0
7399,7526,3,EB Ph6,NULL,6,0,NULL,1706,0
7400,7526,4,WBL Ph5,NULL,5,0,NULL,1706,0
7402,5301,4,WBT Ph8,NULL,8,0,NULL,336,0
7403,5301,3,EBT Ph4,NULL,4,0,NULL,336,0
7404,6231,4,WBT Ph2,55,2,0,NULL,1397,0
7405,6231,3,EBT Ph6,55,6,0,NULL,1397,0
7406,6231,1,NBL Ph(4),NULL,0,0,4,1397,0
7407,6231,2,SBTRL Ph8,NULL,8,0,NULL,1397,0
7408,5354,4,WBL Ph5(2),NULL,5,0,2,1503,0
7409,5354,4,WBT Ph2,NULL,2,0,NULL,1503,0
7410,5354,3,EBL Ph1(6),NULL,1,0,6,1503,0
7411,5354,3,EBT Ph6,NULL,6,0,NULL,1503,0
7412,5354,1,NBL Ph7(4),NULL,7,0,4,1503,0
7413,5354,1,NBT Ph4,NULL,4,0,NULL,1503,0
7414,5354,2,SBL Ph3(8),NULL,3,0,8,1503,0
7415,5354,2,SBT Ph8,NULL,8,0,NULL,1503,0
7416,5231,4,WBL Ph5(6),NULL,5,0,6,330,0
7417,5231,4,WBT Ph2,NULL,2,0,NULL,330,0
7418,5231,3,EBL Ph1(2),NULL,1,0,2,330,0
7419,5231,3,EBT Ph6,NULL,6,0,NULL,330,0
7420,5231,1,NBL Ph7(8),NULL,7,0,8,330,0
7421,5231,1,NBT Ph4,NULL,4,0,NULL,330,0
7422,5231,2,SBL Ph3(4),NULL,3,0,4,330,0
7423,5231,2,SBT Ph8,NULL,8,0,NULL,330,0
7424,4010,1,NBL Ph5(2),NULL,5,0,2,135,0
7425,4010,2,SBT Ph6,40,6,0,NULL,135,0
7426,4010,2,SBL Ph1(6),NULL,1,0,6,135,0
7427,4010,3,EBL Ph7(4),NULL,7,0,4,135,0
7428,4010,3,EBT Ph4,40,4,0,NULL,135,0
7429,4010,4,WBLT Ph3(8),NULL,3,0,8,135,0
7430,4010,4,WBT Ph8,40,8,0,NULL,135,0
7431,4011,4,WBL Ph5(2),NULL,5,0,2,136,0
7432,4011,3,EBT Ph6,40,6,0,NULL,136,0
7433,4011,3,EBL Ph1(6),NULL,1,0,6,136,0
7434,4011,1,NBT Ph4,NULL,4,0,NULL,136,0
7435,4011,1,NBLT Ph7(4),NULL,7,0,4,136,0
7436,4011,2,SBT Ph8,NULL,8,0,NULL,136,0
7437,4011,2,SBL Ph3(8),NULL,3,0,8,136,0
7438,4105,1,NBL Ph5(2),NULL,5,0,2,1384,0
7439,4105,2,SBT Ph6,40,6,0,NULL,1384,0
7440,4105,2,SBL Ph1(6),NULL,1,0,6,1384,0
7441,4105,3,EBL Ph7(4),NULL,7,0,4,1384,0
7442,4105,3,EBT Ph4,NULL,4,0,NULL,1384,0
7443,4105,4,WBL 3(8),NULL,3,0,8,1384,0
7444,4105,4,WBT Ph8,NULL,8,0,NULL,1384,0
7445,4107,4,WBL Ph(2),NULL,0,0,2,139,0
7446,4107,3,EBT Ph6,40,6,0,NULL,139,0
7447,4107,3,EBL Ph(6),NULL,0,0,6,139,0
7448,4107,1,NBT Ph4,NULL,4,0,NULL,139,0
7449,4107,1,NBL Ph(4),NULL,0,0,4,139,0
7450,4107,2,SBT Ph8,NULL,8,0,NULL,139,0
7451,4107,2,SBL Ph(8),NULL,0,0,8,139,0
7453,4108,4,WBL Ph(2),NULL,0,0,2,140,0
7454,4108,1,NBT Ph4,NULL,4,0,NULL,140,0
